trial_id,pt_test_acc,pt_deepfool_accuracy,tf_test_acc,tf_deepfool_accuracy,average_res,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.dropout,config.batch_size,config.adam_epsilon,config.epochs
ab19f511,0.23908945955336094,0.12830199621119373,0.20280000567436218,0.0074245782697784785,0.078583435910207,0.007199764251708984,True,,,2,f1bbac3dd6e545d7a601b8671998dfe9,2021-01-08_03-14-23,1610104463,422.5878577232361,16605,lambda3,140.221.79.13,422.5878577232361,0,2,"2_adam_epsilon=0.48375,batch_size=254,dropout=0.34442,epochs=55,learning_rate=0.073759",0.07375904982427989,0.3444194804014145,254,0.4837518905119151,55
ab19f512,0.009990933302201722,0.00999093303397953,0.009999999776482582,0.00999093303397953,4.53323714042983e-06,0.009063482284545898,True,,,2,2ae829ce65854033b379457e4aa9352e,2021-01-08_03-15-50,1610104550,509.7828793525696,16603,lambda3,140.221.79.13,509.7828793525696,0,2,"3_adam_epsilon=0.014222,batch_size=530,dropout=0.30558,epochs=53,learning_rate=0.098359",0.09835930258560224,0.30558494617110654,530,0.014222088586529244,53
ab19f513,0.2013046715467695,0.1204510541984662,0.17139999568462372,0.007970635299827847,0.07119254738039207,0.009778261184692383,True,,,2,aa572ca6a11c48fc9133d2f2af61d23b,2021-01-08_03-17-35,1610104655,188.69566750526428,16652,lambda3,140.221.79.13,188.69566750526428,0,2,"4_adam_epsilon=0.34154,batch_size=161,dropout=0.16138,epochs=14,learning_rate=0.061937",0.061936568400114786,0.16137760526466388,161,0.34153510451209745,14
a96ccd72,0.24841056607271494,0.1304252003283379,0.2295999974012375,0.008950858253780024,0.07014245537301768,0.00903940200805664,True,,,2,47e51ffaa6634882be76daf68d15c68d,2021-01-08_03-26-07,1610105167,675.5539288520813,16648,lambda3,140.221.79.13,675.5539288520813,0,2,"5_adam_epsilon=0.4574,batch_size=541,dropout=0.19952,epochs=113,learning_rate=0.077877",0.07787696137265722,0.19951849019978413,541,0.45739655300556803,113
b8a0f6ce,0.2987448495741074,0.1627432725065861,0.1931000053882599,0.008079198907601283,0.13015445889241617,0.0074024200439453125,True,,,2,3e4629bf5b66412c93e6c474f8bbe477,2021-01-08_03-32-15,1610105535,981.045793056488,16653,lambda3,140.221.79.13,981.045793056488,0,2,"6_adam_epsilon=0.61863,batch_size=195,dropout=0.045405,epochs=134,learning_rate=0.087112",0.08711159894858671,0.045405445944192276,195,0.6186259636278586,134
dd65e244,0.2391547007220132,0.12453528129479216,0.21119999885559082,0.00753814799331104,0.07247591758395175,0.008244752883911133,True,,,2,dec64e4ce9dd43dbbf665b02abc26b52,2021-01-08_03-28-13,1610105293,633.1770510673523,24041,lambda3,140.221.79.13,633.1770510673523,0,2,"7_adam_epsilon=0.61628,batch_size=368,dropout=0.54798,epochs=112,learning_rate=0.058803",0.05880349752838703,0.5479785388038835,368,0.6162823459823809,112
1c0270a8,0.28158230781555177,0.15357046799354493,0.1703999936580658,0.006985108908185829,0.12888383662142255,0.00906229019165039,True,,,2,c469dd8c541846838e8ddad3597cda9c,2021-01-08_03-40-15,1610106015,843.9453268051147,31869,lambda3,140.221.79.13,843.9453268051147,0,2,"8_adam_epsilon=0.50479,batch_size=154,dropout=0.41045,epochs=96,learning_rate=0.050453",0.05045344762649035,0.4104540784905594,154,0.5047948124038174,96
4d4a39ec,0.23713012374937534,0.13876114081996435,0.16189999878406525,0.010678733031674196,0.10165626637680013,0.008805990219116211,True,,,2,18006c938e3345098b8813cc295c35b9,2021-01-08_03-31-24,1610105484,187.29190850257874,32701,lambda3,140.221.79.13,187.29190850257874,0,2,"9_adam_epsilon=0.25343,batch_size=255,dropout=0.11531,epochs=19,learning_rate=0.07677",0.07677022449727593,0.11531169431932989,255,0.25342645739500547,19
981f77fc,0.2955853111214108,0.16146214896214897,0.09690000116825104,0.00778388278388277,0.176181788065713,0.008955717086791992,True,,,2,9e79740878c74720b381f70d59caa94f,2021-01-08_03-54-32,1610106872,1383.5228826999664,34584,lambda3,140.221.79.13,1383.5228826999664,0,2,"10_adam_epsilon=0.62415,batch_size=112,dropout=0.3295,epochs=132,learning_rate=0.062008",0.06200753131628277,0.32950039566308703,112,0.6241548311532189,132
45b97982,0.281091603793596,0.1527365422102264,0.1657000035047531,0.007917228969860544,0.13010545676460433,0.007910013198852539,True,,,2,6d6a8b17b4654860809e1c22178af739,2021-01-08_04-07-07,1610107627,749.8443002700806,40006,lambda3,140.221.79.13,749.8443002700806,0,2,"1_adam_epsilon=0.40836,batch_size=270,dropout=0.39211,epochs=116,learning_rate=0.058581",0.05858081162740203,0.3921080237048873,270,0.40836360580004377,116
45b97983,0.289901007776675,0.1593997591058761,0.10679999738931656,0.007447773684663317,0.1675264979042856,0.007589817047119141,True,,,2,ca1f83efe6394803ab3ea495fbcd1ab2,2021-01-08_04-06-48,1610107608,731.0431537628174,40004,lambda3,140.221.79.13,731.0431537628174,0,2,"2_adam_epsilon=0.013355,batch_size=436,dropout=0.53131,epochs=131,learning_rate=0.0054973",0.00549734047837733,0.5313120333614049,436,0.01335508091825744,131
45b97984,0.20716067009112415,0.10776187132678004,0.3172000050544739,0.024682058665641333,0.013479761151105496,0.009692192077636719,True,,,2,9960e8e01aa645f8808caf163741e804,2021-01-08_04-06-07,1610107567,690.0446691513062,40002,lambda3,140.221.79.13,690.0446691513062,0,2,"3_adam_epsilon=0.57795,batch_size=609,dropout=0.0083362,epochs=144,learning_rate=0.050564",0.05056434969576205,0.008336232280902594,609,0.577951553869842,144
45b97985,0.16718213873751023,0.09223351823768856,0.3118000030517578,0.01399117295737136,0.033187759516965176,0.008851766586303711,True,,,2,e74a90608588451eaad5cf9def1aae91,2021-01-08_04-11-44,1610107904,333.7805757522583,40053,lambda3,140.221.79.13,333.7805757522583,0,2,"4_adam_epsilon=0.46936,batch_size=603,dropout=0.10027,epochs=62,learning_rate=0.050152",0.05015158546059772,0.10026958188361823,603,0.469364389873498,62
e3a4add2,0.07554341887957171,0.04115932065286584,0.3312000036239624,0.017201809555334884,0.11584953682342988,0.008803129196166992,True,,,2,c187f64df5af408799d11ae906fb69ab,2021-01-08_04-19-36,1610108376,764.5554563999176,40052,lambda3,140.221.79.13,764.5554563999176,0,2,"5_adam_epsilon=0.56819,batch_size=106,dropout=0.1939,epochs=68,learning_rate=0.0060935",0.0060934809294702795,0.1938997802194583,106,0.56818650595199,68
fc143dd8,0.22086616139188944,0.1133071564726241,0.009999999776482582,0.009992006394884097,0.15709065584657345,0.008273601531982422,True,,,2,27f507069a92490fa7f5761e53df1016,2021-01-08_04-52-56,1610110376,2746.127945661545,40054,lambda3,140.221.79.13,2746.127945661545,0,2,"6_adam_epsilon=0.37238,batch_size=36,dropout=0.47528,epochs=90,learning_rate=0.024354",0.02435366661210466,0.47528108348030196,36,0.37238206067898644,90
0749dfdc,0.009902951392260466,0.00990295107942166,0.009999999776482582,0.009902951079421662,4.8524192111060876e-05,0.010147571563720703,True,,,2,fbd133ad12414d128b6c255d5601f5a7,2021-01-08_04-29-10,1610108950,1041.4463443756104,53527,lambda3,140.221.79.13,1041.4463443756104,0,2,"7_adam_epsilon=0.012899,batch_size=102,dropout=0.30181,epochs=64,learning_rate=0.025265",0.02526511184361058,0.3018134686423807,102,0.012898898931688347,64
acbeb4d8,0.2619963421796759,0.15110242321780784,0.15600000321865082,0.007963510848126213,0.12456762566535333,0.009127616882324219,True,,,2,96082d6444a242b8b667a78c1dba5d19,2021-01-08_04-23-59,1610108639,258.76482582092285,57017,lambda3,140.221.79.13,258.76482582092285,0,2,"8_adam_epsilon=0.15957,batch_size=210,dropout=0.10945,epochs=20,learning_rate=0.048549",0.04854909829050208,0.10945124165277804,210,0.159568214076338,20
c5cabc64,0.27908444830349516,0.15124592517230553,0.1444000005722046,0.007083032849904012,0.13942367002684605,0.00935673713684082,True,,,2,de8c8b9141a24ab89c4296cc5645cff6,2021-01-08_04-32-12,1610109132,489.05727672576904,58401,lambda3,140.221.79.13,489.05727672576904,0,2,"9_adam_epsilon=0.077036,batch_size=489,dropout=0.08659,epochs=82,learning_rate=0.034859",0.03485907892103493,0.08659033118032822,489,0.07703632651393093,82
62849fb6,0.2850484445691109,0.1541634606992031,0.16380000114440918,0.007869156243076113,0.13377137394041436,0.008610963821411133,True,,,2,0a8a30e763df40dfa5b8a923dc72e826,2021-01-08_04-37-39,1610109459,504.70160126686096,60740,lambda3,140.221.79.13,504.70160126686096,0,2,"10_adam_epsilon=0.15979,batch_size=335,dropout=0.32923,epochs=80,learning_rate=0.034894",0.03489399751195907,0.32922581457475697,335,0.15978528166676875,80
