trial_id,pt_test_acc,tf_test_acc,pt_uniform_accuracy,tf_uniform_accuracy,pt_gaussian_accuracy,tf_gaussian_accuracy,pt_saltandpepper_accuracy,tf_saltandpepper_accuracy,average_res,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.dropout,config.epochs,config.batch_size
0479ab0a,1.750973623,0.8653,0.732793522,0.79217274,0.738191633,0.796221323,0.743589744,0.789473684,0.901089534,720.1897783,TRUE,,,1,a99bf6dafb214d8ab9bc0ee413178962,2020-10-09_14-50-37,1602273037,720.1897783,58284,iotagpu02,140.221.68.6,720.1897783,0,1,"6_batch_size=57,dropout=0.26609,epochs=92,learning_rate=0.044003",0.044002654,0.266094574,92,57
0479e50c,1.472834671,0.979499996,0.993522267,0.951578947,0.993846154,0.951578947,0.993684211,0.951578947,1.036015518,261.9632878,TRUE,,,1,9513e3aeef9b4bef81651fb860595dc7,2020-10-09_14-42-59,1602272579,261.9632878,58298,iotagpu02,140.221.68.6,261.9632878,0,1,"7_batch_size=475,dropout=0.25232,epochs=52,learning_rate=0.0074446",0.007444567,0.252323015,52,475
047a12ca,1.78874426,0.921400011,0.652578191,0.89602705,0.650042265,0.899408284,0.650042265,0.899408284,0.919706326,310.5307431,TRUE,,,1,a66592d1a53d41e380615657d97ddeed,2020-10-09_14-43-47,1602272627,310.5307431,58366,iotagpu02,140.221.68.6,310.5307431,0,1,"8_batch_size=91,dropout=0.20852,epochs=46,learning_rate=0.043392",0.043392192,0.208515429,46,91
047a4038,1.477413657,0.977299988,0.985021579,0.999746128,0.981467378,1,0.98349835,0.998476771,1.050365481,474.0290985,TRUE,,,1,ab6198849ba44ce5bff28cda1b1f5dbe,2020-10-09_14-50-27,1602273027,474.0290985,58356,iotagpu02,140.221.68.6,474.0290985,0,1,"9_batch_size=303,dropout=0.27676,epochs=90,learning_rate=0.0074754",0.007475358,0.27676033,90,303
047a6dc4,1.509973015,0.967599988,0.958974359,0.95134459,0.956347717,0.95134459,0.95822389,0.948467792,1.025284493,515.5415578,TRUE,,,1,a9d4b038b0ab40bb96f2d697497a6ce8,2020-10-09_14-51-38,1602273098,515.5415578,58378,iotagpu02,140.221.68.6,515.5415578,0,1,"10_batch_size=615,dropout=0.41145,epochs=99,learning_rate=0.02529",0.025290174,0.41145209,99,615
047aa302,1.760159085,0.724600017,0.681118881,0.650815851,0.688578089,0.653146853,0.679254079,0.652680653,0.811294188,495.0151463,TRUE,,,1,9098f526528648659c477c25bd97907e,2020-10-09_14-51-31,1602273091,495.0151463,58326,iotagpu02,140.221.68.6,495.0151463,0,1,"11_batch_size=165,dropout=0.63539,epochs=85,learning_rate=0.059174",0.059173729,0.635386226,85,165
047ad048,1.722345963,0.893899977,0.642764016,0.880052151,0.651890482,0.890482399,0.633637549,0.890482399,0.900694367,463.2389119,TRUE,,,1,7554d08c84b744868c42dc61875ad6c2,2020-10-09_14-51-28,1602273088,463.2389119,58330,iotagpu02,140.221.68.6,463.2389119,0,1,"12_batch_size=59,dropout=0.4034,epochs=56,learning_rate=0.034484",0.03448431,0.40339609,56,59
047afe24,1.472567613,0.979300022,0.979020979,1,0.991008991,1,0.982017982,1,1.050489448,346.6900504,TRUE,,,1,68e41a4e51a643fd9c71234c94942f83,2020-10-09_14-49-37,1602272977,346.6900504,58344,iotagpu02,140.221.68.6,346.6900504,0,1,"13_batch_size=77,dropout=0.32626,epochs=48,learning_rate=0.0022879",0.00228793,0.326261457,48,77
047b2bc4,1.577102636,0.875899971,0.775603095,0.844333182,0.781065089,0.84569868,0.786527082,0.845243514,0.916434156,306.4333892,TRUE,,,1,0ae72245e0db48448cb9165617c2c733,2020-10-09_14-51-35,1602273095,306.4333892,58382,iotagpu02,140.221.68.6,306.4333892,0,1,"14_batch_size=169,dropout=0.56623,epochs=49,learning_rate=0.045914",0.045914486,0.566225178,49,169
047b596e,1.530471839,0.960300028,0.878628447,0.948113208,0.87808418,0.949020319,0.876995646,0.950471698,0.996510671,469.6106775,TRUE,,,1,7d8fefe5cd87463b9cce4678ebe3b3e1,2020-10-09_14-57-30,1602273450,469.6106775,58262,iotagpu02,140.221.68.6,469.6106775,0,1,"15_batch_size=424,dropout=0.31857,epochs=92,learning_rate=0.030113",0.030112532,0.318570888,92,424
